# random QPEC   s p a r s e   data from matlab

param n := 500  ;
param m := 600  ;
param p := 500  ;

param:	 	A :=
	337    19     	  -3.679943282008145
	407    19     	   2.699558048834819
	431    19     	   2.829200602522679
	92     20     	  0.6632197036702276
	137    20     	 -0.3678957914784067
	192    20     	   2.625874980644265
	226    20     	  -1.513589388464387
	257    20     	   2.440620663781008
	360    20     	   1.729966907636247
	385    20     	  0.5978735073459678
	409    20     	  -3.248340472228984
	482    20     	   1.326683687663955
	91     21     	 -0.7177321076010039
	121    21     	   3.681039672196396
	125    21     	  -2.898054990404311
	160    21     	   2.104451852899255
	179    21     	   1.644585593438048
	234    21     	  -2.127841546259747
	340    21     	  -2.805659029076648
	423    21     	   1.585528353967484
	17     22     	  0.5415500460851703
	29     22     	   1.208677596044111
	57     22     	  0.8437963150645587
	75     22     	   2.361396919172908
	173    22     	  -3.062152649770562
	209    22     	   2.369751102463226
	242    22     	  -2.751525028958695
	278    22     	  -3.339237685938942
	287    22     	   1.383439740810283
	329    22     	   1.674522022565139
	335    22     	   3.253308038810877
	405    22     	  -3.487454052775844
	449    22     	  -3.993107184764513
	26     23     	 -0.0725308712909607
	82     23     	  -2.005960579032991
	208    23     	 -0.2356738803143026
	242    23     	   3.118838291204924
	281    23     	   2.081585696936392
	339    23     	  -2.183116781610584
	351    23     	  -3.752924661968334
	386    23     	-0.08342601176510867
	428    23     	-0.04474023917910674
	467    23     	   3.404369763752618
	488    23     	   1.150622627302363
	499    23     	    2.66707744387308
	59     24     	   2.639451346657915
	62     24     	   2.012809949932997
	90     24     	  0.9136878945462819
	107    24     	  0.1853170824168799
	158    24     	 -0.1274137702432525
	209    24     	  -3.593220900554778
	243    24     	  0.6935903563599988
	264    24     	   2.255440334908403
	389    24     	  -3.333555418687665
	206    25     	  0.3917886486238746
	257    25     	    3.51149616740248
	262    25     	  -2.287697757728257
	281    25     	   1.210808409941759
	292    25     	  -2.967348783727432
	296    25     	   2.788898467453615
	333    25     	    3.43807176101863
	416    25     	  0.5948618448315477
	496    25     	  -3.881990194265726
	78     26     	   0.973936437151365
	167    26     	 -0.3643003126440107
	239    26     	   3.459897853182581
	267    26     	   3.254136025558289
	285    26     	  -2.297200977009349
	294    26     	   2.058938483735052
	458    26     	   2.729523121719026
	21     27     	   1.437595589755846
	84     27     	   2.335698410093644
	160    27     	   1.522291677781516
	209    27     	  0.7363243758381923
	222    27     	   2.522952514944111
	255    27     	 -0.6144275575012097
	263    27     	  0.5294159038594994
	275    27     	  -0.838798726368136
	305    27     	   1.793315987006443
	366    27     	  -1.219827281879181
	410    27     	  0.3616690320715632
	419    27     	  -0.990925191431737
	478    27     	   0.140321029415504
	74     28     	  -1.730504101948116
	181    28     	 -0.9389333002916227
	187    28     	   2.736262265004339
	279    28     	   3.097420122054135
	394    28     	  -1.091912346469198
	475    28     	 -0.9469209857969179
	1      29     	  -1.260562914079317
	49     29     	   3.254609323690929
	71     29     	-0.08143200915373505
	127    29     	   -3.04226975098358
	198    29     	  -1.310014358400374
	200    29     	   3.942234616699738
	225    29     	   1.723281509114095
	260    29     	  -2.956691756358692
	270    29     	   2.549905102024742
	329    29     	 -0.3083667477166125
	347    29     	   1.462571876804611
	455    29     	   1.034566188712868
	64     30     	  -2.945586561665678
	89     30     	  -3.993645850566051
	104    30     	   2.910821295767474
	130    30     	  -2.006102110262076
	238    30     	 -0.5266302398064315
	246    30     	   1.368526129689313
	259    30     	   3.745033264041428
	293    30     	  -1.689268904593433
	358    30     	  -1.097174315292935
	362    30     	  -1.118446423261634
	391    30     	-0.04518112728613488
	416    30     	  -2.156973916179023
	442    30     	  -3.868398033021203
	474    30     	  -1.489003817312887
	69     31     	  -2.976950399101223
	133    31     	  0.8337096966960047
	216    31     	   3.689640533034522
	223    31     	   3.116537835037586
	249    31     	    1.80704432996318
	254    31     	  -3.327901098564221
	322    31     	  -1.875382642203654
	408    31     	  -3.295621096759858
	427    31     	  -1.881123627480643
	38     32     	  -3.108280267151203
	78     32     	   0.949699202994676
	114    32     	 -0.4503859823804284
	124    32     	-0.07530533339609624
	134    32     	   3.731157682710866
	160    32     	   1.156228473948421
	166    32     	   1.305352619525675
	170    32     	   2.130105408900467
	175    32     	   -1.06815153596371
	222    32     	   3.262918665661904
	273    32     	  -2.616139023851668
	274    32     	  -3.493583716216303
	285    32     	  -1.056820596129084
	312    32     	  -1.068564622229228
	334    32     	  0.2489391845878863
	379    32     	  0.7969314180300255
	405    32     	   2.359734996389474
	72     33     	   2.951694122958786
	140    33     	   -2.68796077309547
	175    33     	 -0.4228649420770187
	192    33     	  -2.919200311842934
	264    33     	    3.18570880553951
	300    33     	  0.5768303221915057
	365    33     	  -2.575890104554542
	9      34     	   1.591131719570202
	34     34     	  0.9388424702635234
	43     34     	  -1.904462060846603
	103    34     	   2.459381959614987
	105    34     	   2.534285458984917
	174    34     	  -2.735091957605952
	183    34     	  -3.942099690410355
	264    34     	  -1.792105297461201
	286    34     	   -2.43151546569146
	347    34     	  -2.554466544908689
	356    34     	   2.284028756564497
	391    34     	  0.6407937019322034
	455    34     	    3.95393369717241
	52     35     	   1.854089952006047
	64     35     	  -2.473341915045558
	159    35     	  -0.818415960678093
	285    35     	  -1.983759141519553
	296    35     	   1.016542492907747
	301    35     	   3.663909677259582
	349    35     	  -2.722376465202484
	401    35     	  -2.405770133438413
	437    35     	  0.1560122650843168
	478    35     	  -1.624458613630598
	490    35     	   1.410825694636826
	50     36     	  -2.354928757229321
	56     36     	 -0.6659132748217851
	61     36     	 -0.5004351234531192
	84     36     	 0.08317844387291817
	124    36     	  -1.656738388192252
	211    36     	   -3.37061173812049
	264    36     	 0.08626556959294973
	350    36     	   3.877191528620753
	421    36     	  -2.274711567105125
	474    36     	  -1.687157577689345
	1      37     	  -2.280896931086153
	33     37     	  -3.011253039823497
	54     37     	 -0.4718643298707272
	183    37     	   1.130503273164156
	253    37     	   2.910864650695987
	289    37     	     1.0597674311417
	314    37     	  0.3045590279179438
	335    37     	  -1.651791705587782
	390    37     	  -1.878588157649426
	416    37     	   3.739390779165268
	26     38     	  -3.026353787177407
	233    38     	   2.140232130019102
	298    38     	  -2.990264705843416
	347    38     	   3.080779719669735
	357    38     	  -3.237763505074085
	416    38     	-0.05917456935121423
	417    38     	  -3.069973926558147
	459    38     	   1.205581920782841
	476    38     	  -1.557121476883591
	487    38     	  0.8490410879482706
	115    39     	  -1.728147323116729
	143    39     	  -3.336385175276727
	148    39     	  0.1917470228819864
	225    39     	   3.192323680590989
	291    39     	   1.852848219616734
	297    39     	  -3.092227432454111
	306    39     	  -2.188369806012311
	345    39     	  -3.578283019167503
	374    39     	   3.918156269899642
	481    39     	    2.45132958071834
	483    39     	  0.2881003936231608
	108    40     	   3.203091226147064
	201    40     	  0.4509341961010049
	268    40     	   3.838787652477057
	377    40     	 -0.9133684844306522
	398    40     	   3.884214505499329
	21     41     	   1.669077026503662
	85     41     	  -2.408691755686277
	199    41     	  -1.801703690458882
	300    41     	  -1.212774927361298
	384    41     	   -3.55759659761451
	463    41     	  0.2751411852776728
	475    41     	  -2.901008288795598
	478    41     	   1.724080710543357
	110    42     	 -0.3454290872185628
	138    42     	  -2.565282224940733
	198    42     	  -1.411321635083911
	211    42     	  -1.871482591084895
	231    42     	   3.031203988488393
	412    42     	  -1.724715935869476
	419    42     	   1.520307606794083
	429    42     	 -0.9691904694629789
	96     43     	  -1.586823641130153
	146    43     	  0.7910576038020931
	194    43     	   2.416131007678867
	247    43     	   3.622946105721847
	257    43     	   1.716085533479268
	296    43     	   -2.97032169949744
	330    43     	   3.313668526389482
	370    43     	   2.651849030820583
	404    43     	  -1.969058840521173
	482    43     	    1.57273856809956
	88     44     	  -2.142448323845141
	111    44     	   1.911679866682589
	138    44     	  -2.698354578902179
	170    44     	  0.6816073901400008
	257    44     	   2.249561186064762
	264    44     	   1.865428148706178
	288    44     	 -0.1164149363135989
	296    44     	  -2.196803453470023
	300    44     	  0.8917958386669849
	346    44     	  0.3086523508227677
	363    44     	   3.733072917784132
	80     45     	  -3.787825994094753
	135    45     	   2.004197425210941
	148    45     	  -1.307786422459309
	283    45     	 -0.3667407577702502
	284    45     	 -0.8995313667224401
	331    45     	  -3.029477074290382
	365    45     	   3.015012751806068
	377    45     	   1.015882174026166
	385    45     	  0.4600379636790777
	402    45     	  0.9456513584338371
	412    45     	  -3.300734158279716
	421    45     	  0.9226916641568259
	422    45     	  0.5983856118276645
	435    45     	  0.6026184543048121
	38     46     	 -0.8664500102710213
	103    46     	  -1.167404750905654
	138    46     	  0.7545923910823618
	170    46     	 -0.2245939170124913
	222    46     	 -0.1259862203737656
	315    46     	  -2.546720165082589
	321    46     	   1.108311923736852
	415    46     	   2.606864257998236
	463    46     	  0.2979009618507238
	485    46     	  0.8695026360775824
	17     47     	  -2.168375446539547
	110    47     	   2.373331117617586
	161    47     	    3.73993745434095
	171    47     	  0.1668881942363862
	283    47     	  -3.811915844591296
	286    47     	  -2.480431876369022
	293    47     	  0.4575204981758825
	304    47     	  -0.435681821981297
	317    47     	   3.336138151276921
	352    47     	   2.481611135640001
	361    47     	  -3.670404832656684
	405    47     	   -3.93391568210624
	494    47     	 -0.3792255652971686
	4      48     	   2.099028195300618
	41     48     	 -0.3749414963531037
	67     48     	   2.464431795507871
	230    48     	  -3.704568680238244
	258    48     	   1.439301344304951
	272    48     	   2.696757953007127
	322    48     	  0.4439324831794629
	400    48     	   3.687662009004346
	477    48     	  -2.303951877310849
	34     49     	   3.125397719035576
	63     49     	  -1.843008513489276
	137    49     	  0.7754326224212686
	173    49     	  -1.599584693833992
	179    49     	  0.5500689132837904
	180    49     	   3.339810274233953
	183    49     	   0.368512069978058
	255    49     	   1.316041077168678
	258    49     	  -1.662306266679571
	260    49     	   2.881650879458362
	264    49     	  0.2508953047221967
	271    49     	   3.803449679074553
	379    49     	   2.026342830632973
	393    49     	   -2.35716332791241
	399    49     	  -3.938568420679573
	446    49     	  -3.810319896699078
	469    49     	  -2.153460736457939
	99     50     	   3.718501601237106
	210    50     	  -2.439021299797586
	309    50     	    2.85180725103794
	320    50     	   3.425651754916483
	343    50     	 -0.2857144606698836
	500    50     	  -2.755634359435939
	10     51     	   3.507323976376711
	13     51     	   1.876240308338888
	82     51     	  -2.179451807485638
	155    51     	  0.3194553499666304
	244    51     	   2.359893209468524
	248    51     	  -2.826724230696784
	249    51     	   2.994053691157164
	322    51     	   -2.82675520276034
	328    51     	   -1.71626698491921
	368    51     	  0.5680894090645427
	372    51     	   1.056412039816571
	389    51     	   -3.06592188359514
	471    51     	  -3.005549314900092
	83     52     	  -3.338897347142407
	98     52     	  0.6790449156793974
	167    52     	  -2.795354607885403
	328    52     	   2.700784462830417
	362    52     	   2.270964241712803
	371    52     	   1.905235319354215
	430    52     	  -2.236615295632097
	440    52     	   3.459470290438957
	455    52     	   -2.23635162330994
	123    53     	  -2.440856634844494
	190    53     	  -3.376522261359041
	196    53     	 -0.2235832606552091
	203    53     	   1.926774675923761
	252    53     	   1.765109582694764
	299    53     	   -1.91969716452048
	329    53     	   1.280071126893196
	352    53     	  -3.561643298511227
	378    53     	   3.348595145786458
	405    53     	   2.679130840431494
	17     54     	  -3.886129990167045
	288    54     	   3.414165377344082
	316    54     	  -2.592949855417455
	344    54     	  0.5368119536604787
	26     55     	 0.07189890931914533
	98     55     	  -3.292102176366421
	116    55     	 -0.3190726620699618
	143    55     	   -2.62564087595122
	192    55     	   1.000358855817634
	193    55     	  -2.492872799976204
	215    55     	  -3.004627689255694
	246    55     	  0.8186616882768742
	385    55     	   3.858055554264251
	388    55     	   3.948713660216291
	449    55     	 -0.1524543371761471
	491    55     	   -2.85881117678192
	145    56     	    2.80885599498118
	250    56     	  0.9367323913316863
	286    56     	 -0.6185461341489789
	320    56     	  -1.070955118663123
	334    56     	-0.07912463139701842
	372    56     	   3.117153197115824
	386    56     	  -2.140979736177707
	390    56     	   2.568834386099518
	440    56     	 -0.6828285924544693
	497    56     	  0.1015989799525583
	27     57     	   3.476448606455907
	84     57     	    -2.0198938278574
	90     57     	  -3.647556360646876
	102    57     	  -1.548527492931358
	184    57     	  0.5447204543951525
	229    57     	 -0.7378109752842277
	333    57     	 -0.3279125598854908
	343    57     	  -2.002940478736042
	353    57     	  -1.514114099328459
	420    57     	 -0.6051668844209828
	457    57     	   1.014729990165089
	498    57     	  0.1283593606801512
	499    57     	    1.57059917485835
	53     58     	   2.127814515553329
	56     58     	-0.004409929739502161
	186    58     	    1.97472324128017
	193    58     	  -1.713149200060009
	280    58     	  0.2642457393297208
	317    58     	  -1.526091488788878
	466    58     	   1.257490737949261
	469    58     	  -1.214597648575249
	105    59     	   1.735709159511937
	251    59     	   -2.51453130250542
	337    59     	 -0.8067407108874716
	382    59     	  -3.762751400360256
	464    59     	  -3.825856961228818
	4      60     	  -1.633121582508609
	26     60     	  0.4049689268716463
	46     60     	   3.439584262408123
	165    60     	 -0.2085226756560257
	188    60     	 -0.1648155507467761
	190    60     	   2.790353338602164
	288    60     	  -2.122502978016857
	433    60     	   2.355231995859757
	467    60     	   1.242619390246746
	42     61     	   1.325539990014183
	116    61     	  -2.654231409846913
	123    61     	  0.5225381685991479
	284    61     	   1.576319495950043
	345    61     	   3.797296851779007
	375    61     	  -1.302656489099681
	379    61     	  0.7439544483758294
	416    61     	  -2.546987085857888
	478    61     	   0.624502102203901
	126    62     	  0.3582141270666446
	225    62     	  -2.615900307249231
	276    62     	   3.775496527448063
	408    62     	   2.496226757064568
	461    62     	   1.488671413384691
	64     63     	  -1.457566170700624
	169    63     	  -2.988208643620931
	192    63     	  -2.968710273024025
	235    63     	  -3.454142365350454
	256    63     	   3.834422252995159
	272    63     	  -3.589083809214217
	277    63     	   3.426108430803804
	300    63     	  -3.587339523987537
	304    63     	  -2.504382039655178
	349    63     	  -2.981250658156933
	355    63     	   3.904300373003027
	419    63     	 -0.1900526118418449
	431    63     	  -1.625473401334823
	474    63     	   3.942591775181979
	47     64     	  -1.976605310093893
	109    64     	   3.930720597473309
	122    64     	   2.064347430162294
	157    64     	  -1.827496088029582
	216    64     	   3.788438711216878
	227    64     	  -2.032187211342243
	288    64     	 -0.9075515293085723
	299    64     	 -0.3502440957120827
	327    64     	  -2.404380786420955
	341    64     	  -3.082629795690361
	435    64     	  0.2083615009711872
	31     65     	  -3.102917056112977
	118    65     	  -2.035218260267385
	182    65     	  -1.453281863337979
	185    65     	   -3.07443443270141
	307    65     	   2.198562516923324
	489    65     	  -1.434637653378136
	14     66     	   2.842543735561215
	25     66     	   0.706246091381761
	100    66     	   2.633479192216639
	107    66     	   2.624204180494046
	130    66     	    3.44183282528158
	138    66     	   2.434316921250111
	163    66     	   2.265701639589714
	271    66     	  -3.421243793992905
	307    66     	 -0.7597780696860412
	7      67     	   -2.37340947164847
	77     67     	  -2.253167952528767
	122    67     	 -0.5127412623319501
	132    67     	   2.321863914989803
	151    67     	  -2.716289590446413
	277    67     	  -1.395603480467388
	385    67     	   2.339700519265468
	483    67     	   2.103315624456534
	23     68     	   1.749258044059043
	66     68     	  -3.305205400709624
	205    68     	  -3.213565569004773
	219    68     	  -3.091238993728179
	253    68     	    2.90218424745937
	278    68     	  -2.567787575799873
	289    68     	   3.511215198557458
	310    68     	     2.5512589619268
	321    68     	   3.398502245265293
	325    68     	     1.8498775799991
	365    68     	   1.319319604579042
	416    68     	  0.7880479864720478
	466    68     	  -1.353167286772825
	481    68     	  -0.503736866872635
	73     69     	    2.74198230669926
	109    69     	 -0.3789182661003054
	115    69     	    3.02794037714039
	173    69     	   3.780050732092955
	299    69     	   1.447483367029337
	385    69     	   3.346627294712992
	392    69     	  -1.712677645363229
	407    69     	   3.472126766793489
	408    69     	   2.083105984182612
	464    69     	    2.82205262725337
	468    69     	   2.261703471775029
	470    69     	   2.616267497938251
	51     70     	 -0.6378505512316948
	81     70     	  -2.477398946172278
	228    70     	  0.6910005531697534
	259    70     	   -1.22593125571773
	410    70     	  -1.428577973241256
	467    70     	  -3.295908122926908
	474    70     	 -0.8600345164816989
	3      71     	   -1.41326768203325
	37     71     	  -1.295597116134873
	71     71     	 -0.6277778468224118
	72     71     	   1.123124568314815
	99     71     	  0.8564119920397237
	192    71     	  0.8864412852034169
	193    71     	 -0.8986054085654231
	269    71     	  -2.073605525341633
	334    71     	  -1.847679889689982
	373    71     	   1.980792342676219
	414    71     	   2.676820240298668
	425    71     	  -2.930393475541097
	56     72     	   -2.11768913181391
	132    72     	 -0.4331807663818732
	232    72     	 0.01490548067488984
	250    72     	 -0.3386988883552604
	373    72     	   3.176903359208676
	412    72     	  -3.438998207188676
	6      73     	  -3.426083471358793
	29     73     	   2.244356713371517
	32     73     	  -2.595901678593783
	68     73     	 -0.7980254873624189
	100    73     	  -3.115216414963462
	139    73     	  -1.695008626997009
	141    73     	   1.306802446631157
	197    73     	  0.2964923960606063
	357    73     	  -1.091229780153944
	376    73     	  -3.201548866555816
	470    73     	   3.607837848182692
	36     74     	   -1.87893753400023
	109    74     	 -0.4792983478304458
	116    74     	   -1.66730529706334
	129    74     	   3.102396536200492
	184    74     	   3.116677019333782
	185    74     	-0.01951041259780073
	218    74     	   3.408243659608179
	242    74     	   2.315160281171631
	409    74     	  -2.858316752527988
	447    74     	 -0.8722560465672315
	492    74     	   1.284884432929048
	494    74     	   2.355924050489405
	176    75     	  -1.912628731649662
	213    75     	 -0.5380668400498418
	289    75     	  -3.006157844795919
	332    75     	    1.93335034229483
	342    75     	  -2.679180494825905
	344    75     	  -1.801494828332912
	345    75     	  -2.831812150232406
	363    75     	  -2.243470802085228
	391    75     	   1.819748374549555
	490    75     	 -0.2525502388610272
	493    75     	  -2.517732496614443
	16     76     	  0.9625625596207392
	298    76     	    -1.3789111102833
	338    76     	   3.334224689441838
	362    76     	 0.09601046708226679
	403    76     	-0.01880383678656239
	407    76     	  -3.965430501832361
	18     77     	  -1.183396751612144
	31     77     	   1.273037909191585
	42     77     	  -1.649387831636419
	63     77     	  0.5559137857313798
	78     77     	   1.594504731518452
	101    77     	  -2.268190915821209
	169    77     	   1.177326663014165
	343    77     	  0.5793738833532549
	381    77     	  -1.765541910084683
	422    77     	   1.066977987562762
	116    78     	   1.599872256442845
	180    78     	   -3.80872094994817
	341    78     	  -1.758976167886972
	498    78     	  -2.664225048694864
	26     79     	  -1.687246068235136
	167    79     	   2.475105270033286
	230    79     	   1.314191235841341
	235    79     	    2.22926555491484
	274    79     	    3.33848155259084
	278    79     	    3.19421353153615
	304    79     	  -3.148940484574503
	305    79     	  -3.738206382718965
	318    79     	  0.8830547988801518
	339    79     	  -3.643748529089498
	472    79     	  0.4006030803549114
	495    79     	  -1.209393429201745
	4      80     	  0.1255627778012132
	67     80     	   3.705187100779818
	111    80     	   1.603519334273189
	140    80     	 -0.5567134155690265
	205    80     	  -2.396518263219166
	350    80     	   3.958021528999331
	440    80     	   3.699846617737713
	50     81     	  -3.287622753199014
	109    81     	  0.4326680136996641
	117    81     	  -0.680983221475493
	137    81     	  0.6960850342624285
	151    81     	   3.320853367131601
	200    81     	   1.137202872492933
	216    81     	  0.2894194220609121
	238    81     	  -3.074440426693503
	344    81     	   2.276420208754214
	359    81     	  -2.556609477175684
	360    81     	   3.553816642404448
	365    81     	  -2.195405840033389
	424    81     	   2.925391699618377
	440    81     	 -0.6778956822482383
	481    81     	  -2.305521528378837
	93     82     	 -0.6974586344777878
	110    82     	  0.5760937987715442
	190    82     	   1.468561886562296
	311    82     	 -0.9685458228776911
	320    82     	  0.4573206289006961
	330    82     	  -3.173076971980313
	412    82     	  0.7571317799189741
	441    82     	  -3.865743916419215
	16     83     	   1.788939545764094
	23     83     	 -0.2200534996669989
	131    83     	  -3.822515666402185
	156    83     	   1.424789114587377
	255    83     	  -1.297616026037194
	431    83     	  0.6685437656326885
	82     84     	   1.953471588880509
	97     84     	  -2.009126323279518
	107    84     	  0.9996615634298243
	220    84     	  0.5466106704187625
	275    84     	  -1.690194069263616
	467    84     	  -2.327822032537228
	18     85     	  -1.349204345303217
	20     85     	 0.07220817919457723
	72     85     	  -3.645380332900854
	103    85     	   3.428351528676391
	112    85     	   2.883484936730697
	203    85     	 -0.6980217493595657
	236    85     	  -1.472242868259662
	253    85     	   1.010647049644332
	324    85     	   2.387785221630607
	360    85     	  0.9963088915666143
	442    85     	 -0.1657409873631508
	452    85     	   3.287896155979436
	495    85     	   1.724635406269057
	44     86     	   0.108844982510826
	49     86     	  -3.781096726554025
	52     86     	   1.689823365625843
	98     86     	   -2.36127819044575
	104    86     	   2.173517963929808
	261    86     	  -2.248392160166238
	282    86     	   3.910961110103392
	294    86     	  -3.420903864978302
	300    86     	   3.584620341465166
	334    86     	   2.044093980474441
	338    86     	   -1.68564455103392
	376    86     	 -0.4318002035989426
	387    86     	   3.775754425570255
	391    86     	  0.5109310543681174
	417    86     	   2.948216337220844
	448    86     	  0.6711527615185604
	470    86     	  -3.069285593493509
	37     87     	  0.8992691211864674
	88     87     	 -0.1289788652812032
	90     87     	 -0.4797533920406147
	117    87     	   2.714996661392505
	139    87     	-0.009993938733820595
	193    87     	   1.138898240932682
	278    87     	  -2.853175471934106
	284    87     	  -2.798231567627858
	327    87     	   -2.42787737698661
	355    87     	   3.576369061868809
	379    87     	   -0.35758614743016
	390    87     	  -1.600472825393301
	415    87     	  -2.432415823653534
	456    87     	   3.705658379805115
	482    87     	   1.017114049297345
	19     88     	  0.9607255779955191
	50     88     	  0.9243869841678007
	65     88     	  0.8639964074194415
	70     88     	  -2.469485889407567
	83     88     	   3.152286577575042
	108    88     	   2.354237853714376
	205    88     	   1.717550075481436
	254    88     	   3.966236431135906
	288    88     	   2.781446910827163
	350    88     	   2.467837891759276
	408    88     	   2.762276157160418
